2017-01-01 15:11:51,51,94,176,0000000004301,SOUPS Cup of Soup,I, , ,8,1,0,0.0000,3.5000,3.5000,3.5000,\N,1,0,0,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,1,\N,1,0,0,,\N,\N,0,0,,0,10499,1,3,0,6
2017-01-01 15:06:15,51,94,173,0000000004393,Chicken Hot,I, , ,8,1,0,0.0000,3.0000,3.0000,3.0000,\N,1,0,0,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,2
2017-01-01 15:11:38,51,94,176,0020253700000,Rstd.SweetPotato&Poblano Salad,I, , ,8,0.509387,0,0.0000,7.9900,4.0700,7.9900,\N,1,0,1,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,1,\N,513,0,0,,\N,\N,0,0,,0,10499,1,3,0,3
2017-01-01 15:12:23,51,94,176,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.9300,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,10499,1,3,0,13
2017-01-01 15:12:23,51,94,176,0,Change,T,CA,,0,0,0,0.0000,0.0000,0.3400,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,8,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,10499,1,3,0,11
2017-01-01 15:13:00,51,94,177,0000000004330,BURRITOS BlkBn/Sqsh Quesadilla,I, , ,8,1,0,0.0000,7.0000,7.0000,7.0000,\N,1,0,0,0,0.0000,0.0000,7,0,0,10.00000000,1,0,0,0.0000,0,0,1,\N,1,0,0,,\N,\N,0,0,,0,24568,1,3,0,1
2017-01-01 13:59:39,51,94,138,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,10
2017-01-01 14:05:15,51,94,143,0,Change,T,CA,,0,0,0,0.0000,0.0000,0.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,8,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,19114,1,3,0,11
2017-01-01 14:19:42,51,94,151,8269PCOUPON,New Owner $3 off $15 Table,T,IC,,0,0,0,0.0000,0.0000,-3.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,65856,1,3,0,28
2017-01-01 14:20:09,51,94,152,0001294432273,Whole Wheat Bread 26oz Wed,I, , ,8,1,0,2.2300,3.7900,3.7900,3.7900,\N,0,0,1,0,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,2
